qid,question,reference_answer,generated_answer,f1_score,model_id,run_type,method,dataset,eval_timestamp
33,¿Cómo afecta el envejecimiento a los huesos?,"Con la edad, la densidad mineral de sus huesos puede bajar entre 1 y 3 % cada año, lo que a veces causa una ligera pérdida de estatura por la cifosis y el aplanamiento de los discos; esto también aumenta el riesgo de osteoporosis, por lo que es recomendable consultar a su médico para evaluar su salud ósea.","El envejecimiento puede afectar significativamente los huesos, provocando un debilitamiento óseo conocido como osteoporosis, que aumenta considerablemente la incidencia de fracturas en las personas mayores. Este proceso se debe principalmente al declive en la producción de hormonas esenciales para el mantenimiento del esqueleto, como la hormona paratiroidea y la vitamina D, así como a cambios en la estructura ósea que hace que los huesos sean más propensos a la fractura.",0.2626262626262626,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
34,¿Limitar las horas de trabajo de guardia reduce efectivamente la fatiga?,"Limitar las horas consecutivas y semanales de guardia suele ayudar a que duermas más y sientas menos fatiga, aunque a veces la carga de trabajo aumenta y puede compensar esos beneficios. Si tienes dudas, consulta con tu médico.","Limitar las horas de trabajo de guardia puede reducir la fatiga en cierta medida, ya que disminuye la exposición a patrones de sueño desequilibrados y reduces el estrés causado por la falta de sueño. Sin embargo, es importante considerar que este cambio no siempre aborda las causas fundamentales de la fatiga en los trabajadores de guardia, como la naturaleza del trabajo en sí o la falta de apoyo a su salud en el lugar de trabajo.",0.30588235294117644,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
35,¿Qué recomienda para gestionar mejor la fatiga en trabajadores de guardia?,"Le aconsejo limitar las horas de guardia, pensar en cómo afecta sus actividades sociales, organizar su carga de trabajo, incluir siestas protegidas, recibir formación específica y contar con políticas que gestionen la fatiga; si tiene dudas, consulte con su profesional de salud.","Para gestionar mejor la fatiga en trabajadores de guardia, es fundamental establecer un equilibrio entre el descanso y las actividades laborales, así como adoptar hábitos saludables en su vida diaria. Estos incluyen mantener una rutina regular de sueño, con un horario de trabajo y descanso predecible, para regular el reloj biológico del cuerpo. Además, es recomendable realizar ejercicio regularmente, pero no antes o después de las turnos de trabajo, para evitar agotar los músculos. La alimentación saludable también juega un papel crucial, preferiblemente consumir alimentos ricos en nutrientes y proteínas para mantener la energía y la concentración. Además, es importante que los trabajadores de guardia tomen descansos cortos cada hora para estirarse, caminar un poco y relajarse, lo cual puede ayudar a prevenir la fatiga muscular y mental. También es recomendable practicar técnicas de reducción del estrés como la meditación, el yoga o simplemente tomar tiempo para relajarse después de cada turno. Es importante que las organizaciones empleadoras promuevan políticas de apoyo al bienestar laboral, incluyendo la protección contra la fatiga crónica y el envejecimiento prematuro en el trabajo. Esto puede incluir programas de capacitación sobre manejo del estrés, apoyo psicológico para trabajadores que enfrentan desafíos de sueño o fatiga, así como políticas claras y justas para gestionar el agotamiento laboral. Recuerda, la gestión efectiva de la fatiga en trabajadores de guardia es clave para mejorar su salud, seguridad y rendimiento laboral.",0.1839080459770115,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
36,¿Qué efecto no deseado pueden tener las limitaciones de horas de trabajo?,"Si se reducen las horas de trabajo, la carga puede aumentar porque se debe hacer el mismo trabajo en menos tiempo, lo que puede disminuir el sueño y elevar el estrés; si siente que esto le afecta, hable con un profesional para buscar estrategias que le ayuden.","Las limitaciones de horas de trabajo pueden tener varios efectos no deseados, como la sensación de incompletitud o aburrimiento al terminar el horario laboral prematuramente, lo que puede afectar negativamente la motivación y el rendimiento en el trabajo. Además, estas limitaciones pueden generar sentimientos de frustración y ansiedad en los empleados, así como una menor calidad de vida, ya que pueden no dejar suficiente tiempo para realizar actividades fuera del trabajo o cuidar sus responsabilidades personales.",0.2708333333333333,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
37,¿Cómo afecta el trabajo de guardia al sueño y la fatiga?,"Trabajar de guardia en la noche suele interrumpir el sueño, reducir su duración y hacer que la calidad del descanso se perciba peor, lo que puede aumentar la fatiga. Si esto le preocupa, le aconsejo hablar con un profesional de la salud para buscar estrategias que mejoren su descanso.","El trabajo de guardia puede tener un impacto significativo en la calidad del sueño y la fatiga, ya que implica cambios abruptos en las horarias de descanso y actividad, lo que puede afectar los patrones circadianos naturales del cuerpo. Esto puede causar dificultades para regular el ritmo de sueño, llevar a insomnio o exceso de sueño, alteraciones en la temperatura corporal, dificultad para conciliar el sueño y descanso profundo, fatiga crónica y reducción de la función inmunológica. Es importante establecer rutinas de descanso y actividad regulares al regresar a un horario de trabajo regular, y buscar apoyo médico si se experimentan efectos adversos en la salud.",0.38181818181818183,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
38,¿Son efectivas las siestas protegidas durante los turnos de guardia?,"Aunque no se observó un cambio significativo en la sensación de sueño, la siesta protegida mejoró su rendimiento en pruebas de vigilancia, lo que indica un beneficio en el desempeño; si tiene dudas, consulte a su médico.","Las siestas protegidas son una herramienta muy efectiva para ayudar a prevenir la fatiga, mejorar el rendimiento y reducir los errores en los turnos de guardia. Estudios han demostrado que un descanso corto de 15 a 30 minutos puede tener un impacto significativo en la capacidad del cuerpo para recuperarse y prepararse para las tareas futuras. Además, las siestas pueden ayudar a mejorar la coordinación, la atención y la memoria, lo cual es especialmente importante en entornos laborales que requieren una gran concentración y responsabilidad.",0.2150537634408602,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
39,¿El alcohol afecta el sueño REM?,"El alcohol hace que el sueño REM empiece más tarde y dure menos, incluso con pequeñas cantidades, y el efecto se intensifica si bebes más. Si notas problemas de sueño, es buena idea consultar a un profesional.","El consumo excesivo de alcohol puede interferir con la calidad y duración del sueño REM (Retrocognición Mórbida), lo que puede causar efectos adversos en la memoria, emociones y función cognitiva. La capacidad de alcanzar los ciclos de sueño REM es reducida en personas que beben alcohol en grandes cantidades antes de acostarse, lo que puede llevar a un apagón del cerebro durante este período crítico para la consolidación de recuerdos, habilidades y aprendizaje.",0.2857142857142857,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
40,¿Qué cantidad de alcohol afecta negativamente el sueño REM?,"Incluso una dosis baja, menos de 0.5 g por kilogramo de peso o apenas dos tragos estándar, ya puede afectar el sueño REM. Si tienes dudas, es buena idea consultar con un profesional de la salud.","Consumir grandes cantidades de alcohol antes de acostarse puede interferir significativamente en la calidad y la duración del sueño REM, o ""sueño de reparación"" donde se consolidan las memorias y se procesan las emociones. La cantidad exacta que afecta negativamente el sueño REM puede variar dependiendo de varios factores individuales, como peso corporal y tolerancia a la bebida alcohólica. Generalmente, se recomienda limitar el consumo de alcohol hasta 2-3 horas antes de acostarse. Consumir alcohol en cantidades superiores a estas recomendaciones puede reducir significativamente la cantidad de tiempo que se dedica a realizar este tipo de sueño, afectando negativamente su calidad y, por lo tanto, tu salud física y mental.",0.1923076923076923,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
41,¿El alcohol ayuda a conciliar el sueño más rápido?,"Solo cuando se consumen dosis altas de alcohol, más de 0.85 g por kilogramo (aproximadamente cinco tragos estándar), se ha observado que el tiempo para conciliar el sueño se acorta de forma significativa; le recomiendo evitar esas cantidades y consultar a un profesional si tiene dudas.","No es recomendable utilizar el alcohol como método para ayudar a conciliar el sueño rápidamente, ya que puede proporcionar un corto periodo de descanso pero con consecuencias negativas a largo plazo, como afectando la calidad del sueño, causando depresión, problemas cardíacos y deterioros en la función cognitiva.",0.24096385542168675,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
42,¿El alcohol afecta el tiempo para alcanzar el sueño profundo?,"Para que el sueño profundo llegue más rápido se necesita consumir alcohol en dosis altas, más de 0.95 g por kilogramo de peso, lo que equivale a unos seis tragos estándar; le recomiendo hablar con un profesional antes de usar alcohol con ese fin.","El consumo de alcohol puede afectar significativamente el tiempo que se tarda en alcanzar el sueño profundo, lo que lleva a un efecto denominado ""piernas de caballo"", es decir, a que se sientan piernas pesadas y cansadas al levantarse temprano por la mañana.",0.3287671232876712,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
43,¿El alcohol afecta el tiempo total de sueño?,"Hasta ahora no hay evidencia que demuestre que el consumo de alcohol influya de manera significativa en la duración total del sueño; sin embargo, si tiene dudas o problemas de sueño, le recomiendo consultar a su médico.","El consumo moderado de alcohol puede afectar significativamente el tiempo total de sueño, ya que el alcohol es un depressor del sistema nervioso central y puede interrumpir las fases del sueño profundo. Esto se debe a que la desacomodación causada por el alcohol puede hacer que sea difícil iniciar o mantener una fase de sueño profunda, lo que lleva a una reducción en el tiempo total de sueño necesario para sentirnos descansados y revitalizados al día siguiente.",0.27586206896551724,Llama-3.2-3B-Instruct_Q4_K_M,base-ollama,-,golden_set_test.csv,2025-11-23T13:40:23
